1.7641706747e+02,7.9320564787e+00,-1.7907451106e+01,-1.7532651645e+02;
1.1405519973e+01,-0.0000000000e+00,0.0000000000e+00,1.0392106902e+01;
1.7411025640e+02,0.0000000000e+00,-0.0000000000e+00,-1.7411025638e+02;
5.1839421136e+01,-9.4090024160e+00,2.0750190136e+01,-4.6564212224e+01;
2.5220068079e+01,1.7053430976e+01,-1.5092512408e+01,-9.7651623167e+00;
1.0845628715e+02,-7.6444285600e+00,-5.6576777280e+00,-1.0738877493e+02;
9.7859005898e+01,-7.4278658460e+00,-8.5640979320e+00,-9.7200144398e+01;
1.0597281257e+01,-2.1656271400e-01,2.9064202040e+00,-1.0188630537e+01;
1.2520917627e+01,0.0000000000e+00,0.0000000000e+00,1.2520917367e+01;
3.7725817413e+02,-0.0000000000e+00,-0.0000000000e+00,-3.7725817412e+02;
2.7448170182e+02,-1.3242950314e+01,-2.4634731496e+01,-2.7305303313e+02;
3.1560118463e+01,-5.6993526948e+00,2.8822602754e+01,-1.1524583302e+01;
8.3737271477e+01,1.8942303008e+01,-4.1878712579e+00,-8.0159640330e+01;
3.6850567560e+01,1.1010271831e+01,4.8206006596e+00,-3.4835327658e+01;
4.6886703916e+01,7.9320311778e+00,-9.0084719175e+00,-4.5324312673e+01;
1.1015904378e+03,0.0000000000e+00,0.0000000000e+00,1.1015904378e+03;
1.2275829585e+01,-0.0000000000e+00,-0.0000000000e+00,-1.2209958722e+01;
1.0094085892e+03,-1.8380237788e+01,-1.6957958007e+01,1.0090987536e+03;
2.1026535578e+01,-4.3565370675e+00,2.0525388079e+01,4.8096507749e-01;
8.3431142536e+01,2.2736774856e+01,-3.5674300716e+00,7.9800760353e+01;
1.7725813080e+01,7.1861578791e+00,1.3228314990e+00,1.6149727586e+01;
6.5705329456e+01,1.5550616977e+01,-4.8902615705e+00,6.3651032767e+01;
4.0657141475e+02,0.0000000000e+00,0.0000000000e+00,4.0657141475e+02;
5.9387355223e+02,-0.0000000000e+00,-0.0000000000e+00,-5.9387355223e+02;
2.1484351203e+02,-9.8715101772e+01,4.0342153839e+01,1.8650891121e+02;
5.6486222743e+02,-1.1328352104e+01,-2.3595159400e+01,-5.6425550318e+02;
2.2073922753e+02,1.1004345388e+02,-1.6746994439e+01,1.9044445448e+02;
9.7668487947e+01,4.5371112121e+01,-6.2151525595e+00,8.6266839524e+01;
1.2307073958e+02,6.4672341756e+01,-1.0531841879e+01,1.0417761496e+02;
2.8924084241e+03,0.0000000000e+00,0.0000000000e+00,2.8924084241e+03;
5.6575994840e+02,-0.0000000000e+00,-0.0000000000e+00,-5.6575994839e+02;
6.6196445813e+01,-1.6243193316e+01,-1.9422398091e+01,-6.1162885438e+01;
1.2567167237e+03,8.0070341399e+02,7.9161293603e+02,5.5817553325e+02;
2.1352552029e+03,-7.8446022068e+02,-7.7219053794e+02,1.8296358278e+03;
1.3572002538e+03,-4.9462313863e+02,-4.9295738422e+02,1.1637583499e+03;
7.7805494913e+02,-2.8983708205e+02,-2.7923315372e+02,6.6587747792e+02;
6.5474137000e+02,0.0000000000e+00,0.0000000000e+00,6.5474136998e+02;
4.1193342276e+01,-0.0000000000e+00,-0.0000000000e+00,-4.1193342197e+01;
5.5882067715e+02,2.0642811564e+01,5.6398975126e+01,5.5558399826e+02;
4.0937922893e+01,-3.3246989222e+01,-6.2590969539e+00,-2.3051571254e+01;
9.6176112231e+01,1.2604177659e+01,-5.0139878172e+01,8.1015600777e+01;
9.5064289535e+00,1.2906892422e+00,-3.9948892967e+00,8.5291952865e+00;
8.6669683278e+01,1.1313488416e+01,-4.6144988876e+01,7.2486405491e+01;
1.2129428238e+03,0.0000000000e+00,0.0000000000e+00,1.2129428238e+03;
5.6958888416e+00,-0.0000000000e+00,-0.0000000000e+00,-5.5524994098e+00;
1.0269761274e+03,1.0541340228e+01,-2.3548351885e+01,1.0266519963e+03;
2.9773971643e+01,-2.0351108273e+01,-2.2146818558e+00,2.1582494382e+01;
1.6188861360e+02,9.8097680448e+00,2.5763033741e+01,1.5915583371e+02;
1.5795504257e+02,9.5674015521e+00,2.3581631587e+01,1.5589152303e+02;
3.9335710330e+00,2.4236649267e-01,2.1814021540e+00,3.2643106772e+00;
2.3881541519e+01,-0.0000000000e+00,0.0000000000e+00,2.3847748852e+01;
7.9500303668e+02,0.0000000000e+00,-0.0000000000e+00,-7.9500303667e+02;
3.7050719910e+02,7.1594726450e+00,-2.7288150638e+01,-3.6943156790e+02;
3.1023428859e+01,-2.5417546650e+01,-1.1952293841e+01,1.3112255048e+01;
4.1735395024e+02,1.8258074005e+01,3.9240444479e+01,-4.1483597496e+02;
2.6524572250e+02,9.0606099883e+00,1.8279227576e+01,-2.6445995630e+02;
1.5210822774e+02,9.1974640163e+00,2.0961216903e+01,-1.5037601866e+02;
5.8080902397e+02,-0.0000000000e+00,0.0000000000e+00,5.8080901519e+02;
5.8300875292e+01,0.0000000000e+00,-0.0000000000e+00,-5.8300875236e+01;
2.6566266515e+01,-2.4432075794e+01,-1.0224969981e+01,2.0712728788e+00;
3.9692113319e+02,-1.2837586017e+02,4.5162607876e+01,3.7286237829e+02;
2.1562249956e+02,1.5280793596e+02,-3.4937637895e+01,1.4757448878e+02;
1.3833167013e+02,9.9677677561e+01,-2.7219482279e+01,9.1973427372e+01;
7.7290829428e+01,5.3130258398e+01,-7.7181556161e+00,5.5601061412e+01;
8.6241242918e+01,-0.0000000000e+00,0.0000000000e+00,8.6231891317e+01;
1.0593675688e+02,0.0000000000e+00,-0.0000000000e+00,-1.0593675685e+02;
7.4861647100e+01,3.7898269729e+01,3.0971061765e+01,-5.6646100348e+01;
5.4332024253e+01,-1.2513486269e+01,2.4594426261e+01,4.6785497942e+01;
6.2984328446e+01,-2.5384783461e+01,-5.5565488027e+01,-9.8442631278e+00;
2.9557569273e+01,-1.3616651631e+01,-2.6215482937e+01,9.9254928477e-01;
3.3426759173e+01,-1.1768131829e+01,-2.9350005090e+01,-1.0836812413e+01;
